open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
40.15,40.7,39.83,40.28,18364669.0,603019.SH,2024-07-15,中科曙光,NA,CNY
40.06,42.92,39.91,42.3,69732968.0,603019.SH,2024-07-16,中科曙光,NA,CNY
42.06,43.29,41.78,41.85,54130681.0,603019.SH,2024-07-17,中科曙光,NA,CNY
41.31,41.7,39.88,41.23,49739475.0,603019.SH,2024-07-18,中科曙光,NA,CNY
41.01,44.18,41.01,43.52,88449168.0,603019.SH,2024-07-19,中科曙光,NA,CNY
44.16,45.51,43.56,44.43,90967214.0,603019.SH,2024-07-22,中科曙光,NA,CNY
44.63,45.19,43.0,43.1,64615334.0,603019.SH,2024-07-23,中科曙光,NA,CNY
43.06,44.56,43.06,43.49,59754453.0,603019.SH,2024-07-24,中科曙光,NA,CNY
42.81,44.28,42.7,43.54,51874015.0,603019.SH,2024-07-25,中科曙光,NA,CNY
43.21,43.81,41.93,42.89,52897488.0,603019.SH,2024-07-26,中科曙光,NA,CNY
42.91,42.98,42.0,42.0,32759590.0,603019.SH,2024-07-29,中科曙光,NA,CNY
41.53,42.0,40.77,42.0,34228507.0,603019.SH,2024-07-30,中科曙光,NA,CNY
41.79,43.9,41.68,43.9,53369069.0,603019.SH,2024-07-31,中科曙光,NA,CNY
44.24,44.26,43.31,43.71,41131831.0,603019.SH,2024-08-01,中科曙光,NA,CNY
43.0,44.64,42.8,42.89,43293250.0,603019.SH,2024-08-02,中科曙光,NA,CNY
42.0,42.89,40.5,40.5,47712894.0,603019.SH,2024-08-05,中科曙光,NA,CNY
41.3,41.48,40.08,41.11,31958414.0,603019.SH,2024-08-06,中科曙光,NA,CNY
40.95,41.19,38.9,39.41,40782134.0,603019.SH,2024-08-07,中科曙光,NA,CNY
38.99,39.81,38.5,39.16,29289381.0,603019.SH,2024-08-08,中科曙光,NA,CNY
39.69,39.85,38.97,38.99,19639648.0,603019.SH,2024-08-09,中科曙光,NA,CNY
38.9,39.3,38.55,38.94,17020996.0,603019.SH,2024-08-12,中科曙光,NA,CNY
39.03,39.52,38.91,39.5,16945711.0,603019.SH,2024-08-13,中科曙光,NA,CNY
39.84,39.84,39.06,39.11,13874731.0,603019.SH,2024-08-14,中科曙光,NA,CNY
38.51,39.99,38.49,39.49,25955579.0,603019.SH,2024-08-15,中科曙光,NA,CNY
39.5,39.98,39.3,39.54,18633391.0,603019.SH,2024-08-16,中科曙光,NA,CNY
39.55,40.47,39.38,40.0,20649688.0,603019.SH,2024-08-19,中科曙光,NA,CNY
40.0,40.01,38.88,39.02,20944690.0,603019.SH,2024-08-20,中科曙光,NA,CNY
38.81,39.38,38.81,39.0,13713575.0,603019.SH,2024-08-21,中科曙光,NA,CNY
39.08,39.3,36.37,36.51,48985609.0,603019.SH,2024-08-22,中科曙光,NA,CNY
36.52,37.03,35.79,36.38,34519677.0,603019.SH,2024-08-23,中科曙光,NA,CNY
36.4,36.58,35.16,35.68,31478130.0,603019.SH,2024-08-26,中科曙光,NA,CNY
35.45,35.55,34.83,35.01,20837301.0,603019.SH,2024-08-27,中科曙光,NA,CNY
35.01,35.48,34.82,35.3,16893123.0,603019.SH,2024-08-28,中科曙光,NA,CNY
35.11,36.02,34.89,35.58,22484847.0,603019.SH,2024-08-29,中科曙光,NA,CNY
35.58,37.28,35.5,36.88,36537933.0,603019.SH,2024-08-30,中科曙光,NA,CNY
36.87,37.07,35.61,35.63,23958452.0,603019.SH,2024-09-02,中科曙光,NA,CNY
35.63,36.12,35.46,35.85,15083921.0,603019.SH,2024-09-03,中科曙光,NA,CNY
35.3,35.75,35.16,35.46,13384120.0,603019.SH,2024-09-04,中科曙光,NA,CNY
35.59,36.25,35.55,35.71,15185408.0,603019.SH,2024-09-05,中科曙光,NA,CNY
35.65,35.98,34.07,34.32,28780446.0,603019.SH,2024-09-06,中科曙光,NA,CNY
34.18,34.6,34.1,34.52,14941919.0,603019.SH,2024-09-09,中科曙光,NA,CNY
34.52,36.54,34.24,35.97,31297080.0,603019.SH,2024-09-10,中科曙光,NA,CNY
35.6,36.14,35.58,36.07,17288880.0,603019.SH,2024-09-11,中科曙光,NA,CNY
36.19,36.68,35.74,35.76,18377125.0,603019.SH,2024-09-12,中科曙光,NA,CNY
35.79,36.16,35.33,35.46,14974060.0,603019.SH,2024-09-13,中科曙光,NA,CNY
35.46,35.79,35.03,35.57,14611608.0,603019.SH,2024-09-18,中科曙光,NA,CNY
35.8,36.63,35.35,36.3,23821606.0,603019.SH,2024-09-19,中科曙光,NA,CNY
36.3,36.76,36.13,36.59,22888870.0,603019.SH,2024-09-20,中科曙光,NA,CNY
36.36,37.3,36.3,36.36,22422096.0,603019.SH,2024-09-23,中科曙光,NA,CNY
36.6,38.31,35.9,38.23,47439138.0,603019.SH,2024-09-24,中科曙光,NA,CNY
38.6,39.74,38.2,38.3,51698850.0,603019.SH,2024-09-25,中科曙光,NA,CNY
38.25,39.66,38.03,39.62,39835395.0,603019.SH,2024-09-26,中科曙光,NA,CNY
40.28,43.55,39.87,43.38,54107860.0,603019.SH,2024-09-27,中科曙光,NA,CNY
46.1,47.72,45.42,47.72,104802721.0,603019.SH,2024-09-30,中科曙光,NA,CNY
52.49,52.49,50.1,52.49,72751990.0,603019.SH,2024-10-08,中科曙光,NA,CNY
54.0,57.74,52.9,55.95,211251413.0,603019.SH,2024-10-09,中科曙光,NA,CNY
56.0,56.5,50.4,52.51,133383924.0,603019.SH,2024-10-10,中科曙光,NA,CNY
51.45,53.55,50.52,51.01,92069216.0,603019.SH,2024-10-11,中科曙光,NA,CNY
