open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1562.46,1653.5,1562.3,1649.14,7473872,600519.SH,2024-11-07,贵州茅台,NA,CNY
1660.89,1667.11,1601.01,1609.97,6077120,600519.SH,2024-11-08,贵州茅台,NA,CNY
1590.0,1609.95,1567.19,1598.01,4385365,600519.SH,2024-11-11,贵州茅台,NA,CNY
1589.0,1623.0,1573.95,1577.2,4922266,600519.SH,2024-11-12,贵州茅台,NA,CNY
1568.0,1586.66,1561.28,1578.5,2912526,600519.SH,2024-11-13,贵州茅台,NA,CNY
1570.0,1594.45,1565.65,1573.8,2924814,600519.SH,2024-11-14,贵州茅台,NA,CNY
1569.0,1583.8,1553.0,1559.0,3376112,600519.SH,2024-11-15,贵州茅台,NA,CNY
1562.0,1575.99,1555.0,1559.0,2709219,600519.SH,2024-11-18,贵州茅台,NA,CNY
1565.0,1569.37,1525.0,1541.92,3326643,600519.SH,2024-11-19,贵州茅台,NA,CNY
1543.0,1553.97,1531.3,1544.81,2134455,600519.SH,2024-11-20,贵州茅台,NA,CNY
1543.87,1548.99,1532.0,1545.13,1826179,600519.SH,2024-11-21,贵州茅台,NA,CNY
1541.15,1547.77,1507.82,1507.82,3343611,600519.SH,2024-11-22,贵州茅台,NA,CNY
1511.0,1532.0,1496.67,1498.57,3318556,600519.SH,2024-11-25,贵州茅台,NA,CNY
1498.57,1518.88,1488.88,1509.0,2574479,600519.SH,2024-11-26,贵州茅台,NA,CNY
1509.0,1522.15,1505.0,1519.05,2593417,600519.SH,2024-11-27,贵州茅台,NA,CNY
1522.0,1524.99,1502.0,1518.0,2395203,600519.SH,2024-11-28,贵州茅台,NA,CNY
1517.0,1555.0,1513.21,1525.74,3608810,600519.SH,2024-11-29,贵州茅台,NA,CNY
1526.0,1529.99,1515.1,1525.0,2681954,600519.SH,2024-12-02,贵州茅台,NA,CNY
1524.0,1528.9,1516.08,1526.74,2480662,600519.SH,2024-12-03,贵州茅台,NA,CNY
1520.07,1523.66,1510.0,1520.0,2392389,600519.SH,2024-12-04,贵州茅台,NA,CNY
1510.86,1517.86,1510.0,1511.0,1614147,600519.SH,2024-12-05,贵州茅台,NA,CNY
1513.0,1538.9,1508.07,1521.01,3203969,600519.SH,2024-12-06,贵州茅台,NA,CNY
1522.02,1529.72,1513.2,1518.8,1979986,600519.SH,2024-12-09,贵州茅台,NA,CNY
1570.0,1579.73,1545.18,1546.59,6031210,600519.SH,2024-12-10,贵州茅台,NA,CNY
1540.0,1555.0,1530.98,1535.6,2967112,600519.SH,2024-12-11,贵州茅台,NA,CNY
1532.02,1566.0,1529.0,1565.8,4193652,600519.SH,2024-12-12,贵州茅台,NA,CNY
1550.01,1554.99,1518.88,1519.0,4951197,600519.SH,2024-12-13,贵州茅台,NA,CNY
1521.0,1529.0,1510.71,1527.2,3253710,600519.SH,2024-12-16,贵州茅台,NA,CNY
1525.99,1569.0,1521.01,1558.0,5417163,600519.SH,2024-12-17,贵州茅台,NA,CNY
1557.97,1577.0,1547.1,1571.5,4116226,600519.SH,2024-12-18,贵州茅台,NA,CNY
1565.14,1567.93,1550.33,1551.01,2480932,600519.SH,2024-12-19,贵州茅台,NA,CNY
1531.13,1541.8,1520.02,1522.0,2815774,600519.SH,2024-12-20,贵州茅台,NA,CNY
1523.0,1538.0,1517.0,1526.45,2160269,600519.SH,2024-12-23,贵州茅台,NA,CNY
1525.0,1544.0,1521.59,1538.82,2210492,600519.SH,2024-12-24,贵州茅台,NA,CNY
1538.8,1538.8,1526.1,1530.0,1712339,600519.SH,2024-12-25,贵州茅台,NA,CNY
1534.0,1538.78,1523.0,1527.79,1828651,600519.SH,2024-12-26,贵州茅台,NA,CNY
1528.9,1536.0,1519.5,1528.97,2075932,600519.SH,2024-12-27,贵州茅台,NA,CNY
1533.97,1543.96,1525.0,1525.0,2512982,600519.SH,2024-12-30,贵州茅台,NA,CNY
1525.4,1545.0,1522.01,1524.0,3935445,600519.SH,2024-12-31,贵州茅台,NA,CNY
1524.0,1524.49,1480.0,1488.0,5002870,600519.SH,2025-01-02,贵州茅台,NA,CNY
1494.5,1494.99,1467.01,1475.0,3262836,600519.SH,2025-01-03,贵州茅台,NA,CNY
