open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
3854.0726,3882.6687,3848.9455,3876.3409,663434713.0,000001.SH,2025-09-17,NA,NA,CNY
3876.0592,3899.9594,3800.9953,3831.6562,876027389.0,000001.SH,2025-09-18,NA,NA,CNY
3830.4437,3843.1696,3811.9029,3820.0894,682292613.0,000001.SH,2025-09-19,NA,NA,CNY
3822.0096,3831.7404,3806.2016,3828.5764,568325686.0,000001.SH,2025-09-22,NA,NA,CNY
3830.1379,3838.6059,3774.5282,3821.8327,701902868.0,000001.SH,2025-09-23,NA,NA,CNY
3804.4833,3854.923,3804.3279,3853.6422,602056670.0,000001.SH,2025-09-24,NA,NA,CNY
3852.431,3866.1058,3840.459,3853.3021,589950531.0,000001.SH,2025-09-25,NA,NA,CNY
3839.8553,3856.6062,3828.106,3828.106,551275335.0,000001.SH,2025-09-26,NA,NA,CNY
3828.1656,3881.0023,3809.5352,3862.5317,608466399.0,000001.SH,2025-09-29,NA,NA,CNY
3869.7046,3887.57,3866.2808,3882.7774,569734631.0,000001.SH,2025-09-30,NA,NA,CNY
3898.307,3936.5761,3885.7437,3933.9724,725218501.0,000001.SH,2025-10-09,NA,NA,CNY
3915.4752,3933.0053,3886.305,3897.0281,718917673.0,000001.SH,2025-10-10,NA,NA,CNY
3800.1055,3895.83,3800.1055,3889.5022,709506101.0,000001.SH,2025-10-13,NA,NA,CNY
3910.7825,3918.4357,3851.1209,3865.2289,800839631.0,000001.SH,2025-10-14,NA,NA,CNY
3867.5364,3912.2912,3857.6668,3912.2095,645012955.0,000001.SH,2025-10-15,NA,NA,CNY
3900.6834,3931.05,3899.1673,3916.228,595451491.0,000001.SH,2025-10-16,NA,NA,CNY
3912.0403,3921.0648,3835.3648,3839.7553,617563018.0,000001.SH,2025-10-17,NA,NA,CNY
3865.5523,3877.7215,3850.3673,3863.8926,549261712.0,000001.SH,2025-10-20,NA,NA,CNY
3870.7488,3919.3183,3868.1453,3916.3322,599415713.0,000001.SH,2025-10-21,NA,NA,CNY
3896.0736,3918.5924,3893.325,3913.7576,543117344.0,000001.SH,2025-10-22,NA,NA,CNY
3904.159,3926.2171,3877.5294,3922.4101,565189264.0,000001.SH,2025-10-23,NA,NA,CNY
3929.115,3950.3115,3928.9598,3950.3115,567858443.0,000001.SH,2025-10-24,NA,NA,CNY
3969.2197,3999.0667,3963.1017,3996.9445,637589545.0,000001.SH,2025-10-27,NA,NA,CNY
3986.8912,4010.7275,3976.8326,3988.2239,577357684.0,000001.SH,2025-10-28,NA,NA,CNY
3990.2655,4016.331,3986.9414,4016.331,612917466.0,000001.SH,2025-10-29,NA,NA,CNY
4007.8207,4025.7048,3984.8284,3986.9008,668485609.0,000001.SH,2025-10-30,NA,NA,CNY
3985.0641,3986.7433,3951.7308,3954.79,675615406.0,000001.SH,2025-10-31,NA,NA,CNY
3954.0783,3977.3051,3937.0215,3976.5207,641245945.0,000001.SH,2025-11-03,NA,NA,CNY
3973.4575,3985.8822,3938.5197,3960.186,615493792.0,000001.SH,2025-11-04,NA,NA,CNY
3922.5844,3979.7537,3922.5844,3969.2483,614991618.0,000001.SH,2025-11-05,NA,NA,CNY
3973.3493,4008.7991,3973.3493,4007.7599,627367547.0,000001.SH,2025-11-06,NA,NA,CNY
3994.3167,4012.0054,3993.691,3997.5557,596507034.0,000001.SH,2025-11-07,NA,NA,CNY
4001.7939,4018.6958,3990.8359,4018.5972,634049993.0,000001.SH,2025-11-10,NA,NA,CNY
4023.877,4024.939,3991.5156,4002.7576,581994921.0,000001.SH,2025-11-11,NA,NA,CNY
3996.5648,4020.3775,3980.6756,4000.1396,586193228.0,000001.SH,2025-11-12,NA,NA,CNY
3996.5143,4030.3983,3994.7712,4029.5012,613031061.0,000001.SH,2025-11-13,NA,NA,CNY
4007.1258,4034.0786,3990.3074,3990.4921,622017118.0,000001.SH,2025-11-14,NA,NA,CNY
3988.5564,3992.4041,3958.9484,3972.0348,592017950.0,000001.SH,2025-11-17,NA,NA,CNY
3962.4437,3966.8854,3926.5885,3939.8131,594411046.0,000001.SH,2025-11-18,NA,NA,CNY
3937.9198,3960.0518,3930.0745,3946.7424,531149601.0,000001.SH,2025-11-19,NA,NA,CNY
3960.6993,3967.971,3927.5124,3931.0512,534749540.0,000001.SH,2025-11-20,NA,NA,CNY
3896.6646,3912.0063,3834.749,3834.8908,631646251.0,000001.SH,2025-11-21,NA,NA,CNY
3848.6565,3854.3305,3816.5757,3836.7655,504601716.0,000001.SH,2025-11-24,NA,NA,CNY
3850.571,3882.0299,3845.1383,3870.0228,478727611.0,000001.SH,2025-11-25,NA,NA,CNY
3867.429,3879.9231,3861.1769,3864.1844,457589755.0,000001.SH,2025-11-26,NA,NA,CNY
3867.1971,3895.5892,3864.1311,3875.2594,444021947.0,000001.SH,2025-11-27,NA,NA,CNY
3870.9438,3888.8885,3856.25,3888.5962,449931973.0,000001.SH,2025-11-28,NA,NA,CNY
3894.2132,3914.4644,3890.9485,3914.0061,537554133.0,000001.SH,2025-12-01,NA,NA,CNY
3908.4559,3908.7688,3888.3275,3897.7116,455584494.0,000001.SH,2025-12-02,NA,NA,CNY
3894.1556,3901.696,3869.9528,3877.9996,485617270.0,000001.SH,2025-12-03,NA,NA,CNY
3879.7417,3888.8595,3859.0491,3875.7933,445040290.0,000001.SH,2025-12-04,NA,NA,CNY
3873.1207,3907.7816,3863.3137,3902.8076,500368768.0,000001.SH,2025-12-05,NA,NA,CNY
3909.226,3936.3111,3904.7377,3924.0778,547349789.0,000001.SH,2025-12-08,NA,NA,CNY
3916.5087,3923.8986,3902.1278,3909.5216,524538256.0,000001.SH,2025-12-09,NA,NA,CNY
3901.1275,3906.1163,3876.4745,3900.496,497331504.0,000001.SH,2025-12-10,NA,NA,CNY
3903.8948,3904.9632,3862.821,3873.3176,525658600.0,000001.SH,2025-12-11,NA,NA,CNY
3869.4127,3891.8068,3850.5968,3889.3457,573947130.0,000001.SH,2025-12-12,NA,NA,CNY
3865.4021,3896.9769,3863.6296,3867.9209,500922790.0,000001.SH,2025-12-15,NA,NA,CNY
3861.5145,3862.4271,3815.8444,3824.8119,512494827.0,000001.SH,2025-12-16,NA,NA,CNY
3822.5086,3881.7519,3817.9955,3870.2775,512313692.0,000001.SH,2025-12-17,NA,NA,CNY
3857.2568,3888.2853,3856.4229,3876.3705,461172625.0,000001.SH,2025-12-18,NA,NA,CNY
3878.227,3902.6708,3871.7767,3890.4475,513511893.0,000001.SH,2025-12-19,NA,NA,CNY
3900.535,3920.0121,3900.5152,3917.3638,522938992.0,000001.SH,2025-12-22,NA,NA,CNY
3919.1063,3937.127,3910.7449,3919.9786,521156952.0,000001.SH,2025-12-23,NA,NA,CNY
3920.3466,3947.0408,3912.3107,3940.947,474896447.0,000001.SH,2025-12-24,NA,NA,CNY
3937.7196,3964.0733,3936.0782,3959.6211,469313093.0,000001.SH,2025-12-25,NA,NA,CNY
3957.8326,3977.7062,3945.5238,3963.6789,555489592.0,000001.SH,2025-12-26,NA,NA,CNY
3964.6513,3983.9787,3956.9455,3965.2796,563687197.0,000001.SH,2025-12-29,NA,NA,CNY
3947.8707,3979.9901,3947.4187,3965.1159,525932588.0,000001.SH,2025-12-30,NA,NA,CNY
3968.7256,3977.5358,3955.4871,3968.8401,490751490.0,000001.SH,2025-12-31,NA,NA,CNY
3986.9721,4025.2632,3983.5759,4023.4167,596950455.0,000001.SH,2026-01-05,NA,NA,CNY
4026.0158,4083.6672,4025.088,4083.6672,702472270.0,000001.SH,2026-01-06,NA,NA,CNY
4083.843,4098.7771,4069.4358,4085.7723,683384352.0,000001.SH,2026-01-07,NA,NA,CNY
4077.715,4093.8718,4067.1216,4082.9788,666131337.0,000001.SH,2026-01-08,NA,NA,CNY
4086.7624,4121.7226,4083.6155,4120.426,729837985.0,000001.SH,2026-01-09,NA,NA,CNY
4134.893,4168.3569,4119.8793,4165.287,839456089.0,000001.SH,2026-01-12,NA,NA,CNY
4169.7041,4179.702,4126.2343,4138.7585,868382717.0,000001.SH,2026-01-13,NA,NA,CNY
4138.6454,4190.8663,4103.6205,4126.0932,952551289.0,000001.SH,2026-01-14,NA,NA,CNY
4106.2241,4133.0726,4096.8496,4112.6012,680250791.0,000001.SH,2026-01-15,NA,NA,CNY
4127.0632,4140.2251,4091.8106,4101.9127,763588465.0,000001.SH,2026-01-16,NA,NA,CNY
4090.7185,4126.5175,4090.0567,4114.0001,688905870.0,000001.SH,2026-01-19,NA,NA,CNY
4116.3659,4128.9304,4080.2938,4113.649,734362496.0,000001.SH,2026-01-20,NA,NA,CNY
4103.5291,4135.9585,4103.5291,4116.94,666989507.0,000001.SH,2026-01-21,NA,NA,CNY
4126.0717,4140.8378,4109.9232,4122.576,709695409.0,000001.SH,2026-01-22,NA,NA,CNY
4130.1076,4143.7498,4120.204,4136.1642,782115454.0,000001.SH,2026-01-23,NA,NA,CNY
4144.7782,4160.9852,4124.7004,4132.6052,887439731.0,000001.SH,2026-01-26,NA,NA,CNY
4125.2155,4158.8019,4101.8299,4139.9041,754990869.0,000001.SH,2026-01-27,NA,NA,CNY
4150.2152,4170.1468,4138.0188,4151.2378,823026748.0,000001.SH,2026-01-28,NA,NA,CNY
4155.9185,4170.2138,4138.2992,4157.9845,905908371.0,000001.SH,2026-01-29,NA,NA,CNY
4131.9929,4152.8501,4064.7769,4117.9476,804342746.0,000001.SH,2026-01-30,NA,NA,CNY
4079.7075,4103.4073,4013.6557,4015.7464,732953698.0,000001.SH,2026-02-02,NA,NA,CNY
4043.9061,4069.4179,4002.782,4067.7379,637684249.0,000001.SH,2026-02-03,NA,NA,CNY
4064.6772,4104.6207,4062.6825,4102.202,674254244.0,000001.SH,2026-02-04,NA,NA,CNY
4075.0254,4088.9041,4048.939,4075.9167,596722236.0,000001.SH,2026-02-05,NA,NA,CNY
4040.2992,4095.0303,4029.9731,4065.5834,556709801.0,000001.SH,2026-02-06,NA,NA,CNY
4103.5396,4123.1587,4093.0561,4123.0897,572632582.0,000001.SH,2026-02-09,NA,NA,CNY
4127.7658,4134.3382,4117.5635,4128.3731,524620969.0,000001.SH,2026-02-10,NA,NA,CNY
4124.4277,4142.5612,4122.4283,4131.985,500685278.0,000001.SH,2026-02-11,NA,NA,CNY
4136.99,4140.5931,4124.1308,4134.0178,529370116.0,000001.SH,2026-02-12,NA,NA,CNY
4115.9243,4123.8443,4079.7702,4082.0726,500799472.0,000001.SH,2026-02-13,NA,NA,CNY
